url,readability,sentence_level_sentiment,sentence_level_objectivity,bias,credibility,trust_metric,google_page_rank,alexa_reach_rank
https://www.theverge.com/2020/2/6/21126133/iowa-caucus-app-failure-voting-results-turnout-election-sanders-warren-biden,nan,12.196969696969697,70.07575757575756,50,100.0,75.0,8,443.0
https://mashable.com/article/lyft-free-rides-for-voters-2020-primaries/,nan,18.190476190476193,64.15079365079366,100,62.5,75.0,9,nan
https://www.reuters.com/article/us-usa-election-trump-idUSKBN206034,nan,9.93939393939394,66.84848484848484,100,100.0,87.0,9,544.0
https://www.bbc.co.uk/news/world-europe-51392102,nan,12.503174072659368,71.51246286393345,100,95.0,96.0,9,102.0
https://www.blog.google/technology/safety-security/supporting-2020-us-election/?utm_source=feedburner,nan,13.18181818181818,50.22727272727272,100,nan,nan,nan,nan
https://www.bbc.co.uk/news/world-us-canada-51408569,nan,17.12479473538727,63.46184098639457,100,95.0,96.0,9,102.0
https://gizmodo.com/asking-the-tough-questions-heres-what-all-the-2020-dem-1841051645,nan,10.521554834054834,53.96485690235691,100,75.0,60.0,8,529.0
https://www.macrumors.com/2020/02/03/apple-news-2020-us-presidential-election/,nan,13.280303030303031,65.90036075036075,100,nan,nan,nan,nan
https://gizmodo.com/iowa-caucus-results-may-take-a-few-more-hours-to-roll-i-1841437068,nan,11.531204906204907,66.04240749330036,100,75.0,60.0,8,529.0
https://www.bbc.com/news/world-europe-51429292,nan,16.702659030784034,69.7898027898028,50,95.0,84.0,8,81.0
https://www.theglobeandmail.com/world/article-trumps-impeachment-trial-winds-down-in-senate-on-eve-of-first/,nan,9.450156325156327,71.53574434824435,100,nan,nan,nan,nan
https://www.reuters.com/article/us-usa-election-stock-options-idUSKBN1ZF17Y,nan,16.945959595959593,59.46717171717173,50,100.0,87.0,9,544.0
https://www.reuters.com/article/us-usa-election-biden-idUSKBN1ZN15Q,nan,16.76393986448334,67.98051274409971,100,100.0,87.0,9,544.0
https://slate.com/news-and-politics/2020/01/ninth-circuit-arizona-voter-suppression-racist.html,nan,12.334948384948385,67.07078477078477,100,100.0,76.0,8,2514.0
https://www.cnn.com/2020/01/22/politics/cnn-poll-sanders-biden-january-national/index.html,nan,10.77651515151515,76.24263468013469,100,100.0,87.0,9,nan
https://news.yahoo.com/voters-2nd-choices-could-decisive-063727035.html,nan,10.262542517006803,64.56455498866214,100,87.5,95.0,8,8.0
https://arstechnica.com/tech-policy/2020/02/west-virginia-poised-to-allow-smartphone-voting-for-disabled-voters/,nan,21.25,55.353422619047606,100,100.0,75.0,8,1372.0
https://news.slashdot.org/story/20/02/03/2257247/west-virginia-poised-to-allow-smartphone-voting-for-disabled-voters,nan,25.0,75.0,100,nan,nan,nan,nan
https://www.theatlantic.com/ideas/archive/2020/01/stop-impeachment-polling-madness/605659/,nan,10.725739538239539,67.37165091852592,100,92.5,79.0,8,1360.0
https://www.reuters.com/article/us-usa-election-iowa-analysis-idUSKBN1ZX1GG,nan,22.337161152339725,66.29813440527727,100,100.0,87.0,9,544.0
https://flowingdata.com/2020/01/31/presidential-hopefuls-screensaver-bounces-heads-around-based-on-polling-data/,nan,1.3888888888888886,72.22222222222223,100,nan,nan,nan,nan
https://www.digitaltrends.com/news/cnn-election-center-2020-election/,nan,11.890354437229439,74.3233225108225,100,nan,nan,nan,nan
https://www.bbc.co.uk/news/world-us-canada-51375880,nan,10.601373584328128,71.5192181555818,50,95.0,96.0,9,102.0
https://www.huffpost.com/entry/iowa-caucus-poll-uncertainty-win_n_5e3839fcc5b69a19a4b3541b,nan,16.666666666666664,76.66666666666667,100,nan,nan,nan,nan
https://www.insider.com/iowa-democrats-fear-bernie-sanders-might-win-nomination-2020-2,nan,21.12326722917001,67.3637783255839,50,nan,nan,nan,nan
https://www.huffpost.com/entry/elizabeth-warren-unite-democratic-party-independents_n_5e3cc10bc5b6b70886fd1687,nan,16.666666666666664,76.66666666666667,100,nan,nan,nan,nan
https://abcnews.go.com/Politics/wireStory/californias-primary-vote-count-longer-68690928,nan,15.419134590646216,63.65253555660533,100,82.5,86.0,9,1130.0
https://news.yahoo.com/explainer-why-iowa-little-rural-101234711.html,nan,11.344460227272728,71.06224071067821,0,87.5,95.0,8,8.0
https://news.yahoo.com/impeachment-trial-trump-win-shows-081505838.html,nan,13.004785247432306,63.5358309990663,100,87.5,95.0,8,8.0
https://www.cnn.com/2020/01/19/opinions/impeachment-is-forever-obeidallah/index.html,nan,19.178799270904534,64.73383743449533,100,100.0,87.0,9,nan
https://news.yahoo.com/steyer-wins-black-democratic-group-110827545.html,nan,15.77963702963703,65.87495837495838,50,87.5,95.0,8,8.0
https://news.yahoo.com/arizona-republicans-discriminated-against-minority-203548623.html,nan,17.755291005291003,55.800264550264544,100,87.5,95.0,8,8.0
https://www.reuters.com/article/us-usa-election-democrats-poll-idUSKBN1ZG00D,nan,7.809068124857598,70.69084643426748,50,100.0,87.0,9,544.0
https://www.reuters.com/article/us-usa-election-steyer-idUSKBN1ZX2OU,nan,6.54301948051948,80.9984668109668,50,100.0,87.0,9,544.0
https://news.yahoo.com/booker-ends-presidential-bid-polling-160020620.html,nan,13.60076698663655,62.57256571930485,100,87.5,95.0,8,8.0
https://news.yahoo.com/californias-primary-vote-count-could-155423518.html,nan,15.476432646571538,64.03552016399239,100,87.5,95.0,8,8.0
https://www.reuters.com/article/us-usa-trump-impeachment-politics-idUSKBN1ZQ16H,nan,16.067482864357867,68.23384514790764,100,100.0,87.0,9,544.0
https://www.huffpost.com/entry/takeaways-democratic-presidential-debate-iowa_n_5e1e99fac5b673621f6d775e,nan,16.666666666666664,76.66666666666667,100,nan,nan,nan,nan
https://abcnews.go.com/Politics/iowa-caucuses-considered-crucible-2020-primary-heres-work/story?id=68615201,nan,11.727535647027175,68.03989552506502,50,82.5,86.0,9,1130.0
https://www.businessinsider.com/cory-booker-quit-warren-benefits-most-2020-1,nan,22.478931015221335,57.763330307685145,100,100.0,57.0,8,352.0
https://www.businessinsider.com/susan-collins-and-lisa-murkowski-get-the-cover-they-need-in-impeachment-2020-1,nan,13.283730158730158,59.70114087301588,100,100.0,57.0,8,352.0
https://www.businessinsider.com/bernie-won-iowa-popular-vote-buttigieg-electoral-college-2020-2,nan,15.344185195146734,62.186969547546475,100,100.0,57.0,8,352.0
https://www.usatoday.com/story/opinion/2020/01/24/trump-impeachment-trial-senate-removal-not-impossible-column/4533929002/,nan,14.017646065518406,68.42662951705505,100,100.0,84.0,8,363.0
https://news.yahoo.com/bernie-sanders-actually-surging-105502765.html,nan,14.164850475195301,49.92116982634223,100,87.5,95.0,8,8.0
https://news.yahoo.com/bidens-campaign-reportedly-seeking-election-150906191.html,nan,17.78409090909091,50.38850038850039,100,87.5,95.0,8,8.0
https://www.theatlantic.com/politics/archive/2020/01/texas-purple-politics-daily/605593/,nan,12.536075036075035,69.32730668024786,100,92.5,79.0,8,1360.0
https://news.yahoo.com/sanders-campaign-blasts-dnc-debate-rules-change-as-an-attempt-to-let-bloomberg-buy-his-way-onto-the-stage-004640307.html,nan,12.905264378478666,70.16307848897134,100,87.5,95.0,8,8.0
https://www.usatoday.com/story/news/politics/elections/2020/01/14/democratic-debate-winners-and-losers-january-debate/4457037002/?utm_source=google,nan,13.200516582688717,69.91507877368535,100,100.0,84.0,8,363.0
https://www.thehindu.com/news/national/telangana/raf-to-stay-in-bhainsa-till-elections/article30594277.ece,nan,12.364285714285714,58.27380952380952,50,nan,nan,nan,nan
https://www.huffpost.com/entry/new-hampshire-avoid-iowa-chaos-primary_n_5e3c9296c5b6f1f57f0df754,nan,16.666666666666664,76.66666666666667,100,nan,nan,nan,nan
https://www.thehindu.com/news/national/karnataka/polling-for-43-gp-seats/article30636275.ece,nan,1.5000000000000002,93.58333333333333,0,nan,nan,nan,nan
https://slate.com/news-and-politics/2020/02/the-new-hampshire-democratic-debate-was-about-south-carolina.html,nan,13.765624642112737,61.23792631530727,100,100.0,76.0,8,2514.0
https://www.politico.com/states/california/story/2020/02/06/last-minute-california-bill-could-boost-independent-votes-in-democratic-primary-9421189,nan,19.808369408369412,69.67050865800866,100,100.0,74.0,8,941.0
https://www.businessinsider.com/poll-biden-electabilty-trump-down-after-iowa-caucus,nan,14.93751776422231,62.96972839870567,100,100.0,57.0,8,352.0
https://www.theatlantic.com/ideas/archive/2020/02/what-does-michael-bloomberg-think-hes-doing/605962/,nan,16.898484848484852,57.0618759018759,100,92.5,79.0,8,1360.0
https://www.politico.com/news/2020/02/10/california-primary-bloomberg-sanders-2020-112958,nan,14.695694186765618,55.20114409400123,50,100.0,74.0,8,941.0
https://www.huffpost.com/entry/electability-democratic-primary-polls_n_5e2b47d3c5b67d8874b17936,nan,16.666666666666664,76.66666666666667,100,nan,nan,nan,nan
https://time.com/5773419/iowa-joe-biden-caucuses/,nan,14.019742883379246,77.2862827408282,50,95.0,64.0,8,1028.0
https://www.thehindu.com/news/national/telangana/rejig-of-pacs-put-on-hold-for-now/article30694895.ece,nan,8.641581632653061,70.265731292517,0,nan,nan,nan,nan
https://www.businessinsider.com/what-if-bernie-sanders-joe-biden-only-democrats-left-race-2020-1,nan,16.239579575517077,54.440709175084166,100,100.0,57.0,8,352.0
https://www.huffpost.com/entry/iowa-caucus-democrats-tv-ads-electability_n_5e304f5fc5b6d34ea10598bd,nan,16.666666666666664,76.66666666666667,100,nan,nan,nan,nan
https://www.thehindu.com/news/national/telangana/bjp-win-was-faith-of-people-in-leadership-of-pm-says-arvind/article30653151.ece,nan,4.285714285714286,82.14285714285714,0,nan,nan,nan,nan
https://timesofindia.indiatimes.com/blogs/toi-editorials/election-commission-must-act-firmly-to-deter-incendiary-rhetoric-in-delhi/,nan,18.102564102564106,57.65384615384615,0,nan,nan,nan,nan
https://www.npr.org/2020/02/11/805033393/sanders-is-projected-to-narrowly-win-the-n-h-primary-taking-the-front-runner-man,nan,6.919642857142857,79.7172619047619,50,100.0,84.0,8,521.0
https://news.yahoo.com/trump-mostly-family-suffering-over-094455722.html,nan,13.087301587301585,60.83531746031746,100,87.5,95.0,8,8.0
https://www.businessinsider.com/bernie-sanders-hillary-clinton-nobody-likes-my-wife-likes-me-2020-1,nan,14.568181818181818,67.84117965367965,100,100.0,57.0,8,352.0
https://www.businessinsider.com/33-percent-americans-agree-with-trump-senate-impeachment-trial-acquittal-2020-2,nan,7.930555555555555,79.80000000000001,100,100.0,57.0,8,352.0
https://www.businessinsider.com/trump-claims-saved-health-protections-for-pre-existing-conditions-obamacare-2020-1,nan,28.06637806637807,64.67449795574795,100,100.0,57.0,8,352.0
https://www.businessinsider.com/iowa-caucus-candidate-with-the-most-votes-might-not-win-2020-2,nan,15.364583333333334,74.61588541666666,100,100.0,57.0,8,352.0
https://news.yahoo.com/salvini-heads-defeat-key-vote-220445002.html,nan,12.94486531986532,64.8900579872802,50,87.5,95.0,8,8.0
https://abcnews.go.com/Politics/wireStory/billionaire-bloomberg-floods-democratic-primary-cash-68686114,nan,10.01165501165501,61.56057368557369,50,82.5,86.0,9,1130.0
https://abcnews.go.com/Politics/andrew-yang-voters-establishment-candidate/story?id=68694854,nan,13.63470325970326,64.01354663854664,50,82.5,86.0,9,1130.0
https://9to5mac.com/2020/02/05/apple-news-democratic-debate-questions/,nan,14.921271538918598,67.81937017231134,100,nan,nan,nan,nan
https://time.com/5773016/february-democratic-debates/,nan,10.225504775123094,70.94603890596257,100,95.0,64.0,8,1028.0
https://www.vox.com/policy-and-politics/2020/1/21/21075077/impeachment-poll-senate-trial-trump-remove-approval-rating,nan,11.469579505859993,66.87443355349858,100,100.0,53.0,8,837.0
https://news.yahoo.com/biden-holds-onto-national-lead-151516299.html,nan,10.59692911255411,71.3372564935065,50,87.5,95.0,8,8.0
https://news.yahoo.com/cameroon-elections-overshadowed-boycott-violence-033904260.html,nan,9.056239737274222,73.34742747673782,50,87.5,95.0,8,8.0
https://www.businessinsider.com/bernie-sanders-pete-buttigieg-lead-new-hampshire-polls-2020-2,nan,12.308291245791244,71.87899831649831,100,100.0,57.0,8,352.0
https://www.vice.com/en_us/article/akw3je/joe-biden-wanted-to-form-an-alliance-with-amy-klobuchar-she-said-nope,nan,8.190735821417642,74.22935797367616,100,100.0,59.0,8,122.0
https://news.yahoo.com/joe-bidens-2020-bid-verge-151907244.html,nan,18.90625145463855,60.02340804356934,100,87.5,95.0,8,8.0
https://www.theatlantic.com/magazine/archive/2020/03/can-you-still-trust-nate-silver/605521/,nan,16.47608024691358,63.17438271604938,100,92.5,79.0,8,1360.0
https://www.businessinsider.com/democrats-are-trying-not-to-freak-out-over-bernie-sanders-rise-2020-2,nan,16.878446168029498,55.3777386964887,100,100.0,57.0,8,352.0
https://www.cnn.com/2020/02/10/politics/elizabeth-warren-new-hampshire-final-message/index.html,nan,13.339695027195024,59.96965617715618,100,100.0,87.0,9,nan
https://news.yahoo.com/how-race-hurt-cory-booker-and-the-rest-of-2020-s-historically-diverse-field-224500255.html,nan,17.08942782806419,63.39621868030959,100,87.5,95.0,8,8.0
https://www.huffpost.com/entry/bernie-sanders-front-runner-democratic-nomination_n_5e435950c5b61b84d341d187,nan,16.666666666666664,76.66666666666667,100,nan,nan,nan,nan
https://www.huffpost.com/entry/senator-cory-booker-ends-presidential-campaign_n_5d9ba7f0e4b0fc935edf49b2,nan,16.666666666666664,76.66666666666667,100,nan,nan,nan,nan
https://news.yahoo.com/live-updates-see-full-results-020000943.html,nan,19.880190796857462,63.51858866442199,100,87.5,95.0,8,8.0
https://www.marketwatch.com/story/bernie-sanders-surge-in-the-polls-could-hit-the-sp-500-with-iowa-caucus-vote-due-this-week-analysts-warn-2020-02-01,nan,11.787203835590933,68.50407298794397,100,95.0,76.0,8,846.0
https://www.huffpost.com/entry/early-voting-means-2020-primary-is-already-here-for-millions_n_5e2ad010c5b6d6767fd26c97,nan,16.666666666666664,76.66666666666667,100,nan,nan,nan,nan
https://news.yahoo.com/democrats-court-doom-backing-bernie-090006455.html,nan,14.777744982290436,66.66994411312595,100,87.5,95.0,8,8.0
https://www.reuters.com/article/us-usa-election-2020-candidates-idUSKBN2051A8,nan,14.825704665704668,67.18715728715729,100,100.0,87.0,9,544.0
https://www.thehindu.com/news/national/telangana/face-recognition-mobile-application-in-10-polling-stations/article30595770.ece,nan,9.862614237614238,71.5101911976912,100,nan,nan,nan,nan
https://news.yahoo.com/taiwan-election-victory-tsai-ing-134152520.html,nan,18.662878787878785,63.06313131313131,100,87.5,95.0,8,8.0
https://abcnews.go.com/Politics/sen-cory-booker-suspends-presidential-campaign/story?id=67472609,nan,17.347553584926036,62.18201377231989,100,82.5,86.0,9,1130.0
https://abcnews.go.com/Politics/candidates-qualify-hampshire-democratic-primary-debate-podium-order/story?id=68796457,nan,9.525258967223255,71.72789759843332,100,82.5,86.0,9,1130.0
https://news.yahoo.com/democrat-klobuchar-diversity-taking-trump-110910169.html,nan,10.578398453398453,76.26599172432506,100,87.5,95.0,8,8.0
https://www.businessinsider.com/sanders-surrogate-rashida-tlaib-apologizes-clip-booing-hillary-clinton-viral-2020-2,nan,15.549242424242426,76.11742424242424,100,100.0,57.0,8,352.0
https://www.businessinsider.com/democratic-voters-opinion-of-joe-biden-is-plummeting-2020-2,nan,13.836008898508899,73.10957792207793,100,100.0,57.0,8,352.0
https://news.yahoo.com/key-gop-senator-says-ll-144032132.html,nan,11.238587801087801,67.78180846930847,100,87.5,95.0,8,8.0
https://gizmodo.com/u-s-sanctions-are-the-reason-you-re-not-seeing-pro-sol-1840961122,nan,5.972222222222223,83.6679292929293,100,75.0,60.0,8,529.0
https://mashable.com/article/instagram-facebook-qassem-soleimani/,nan,7.2857142857142865,70.94047619047619,100,62.5,75.0,9,nan
https://www.reuters.com/article/us-usa-iran-sanctions-idUSKBN1ZH0LM,nan,12.086643217893219,57.13962842712842,50,100.0,87.0,9,544.0
https://www.npr.org/2020/01/14/796199041/left-with-no-choice-european-allies-put-iran-on-notice-over-nuclear-deal-breache,nan,6.919642857142857,79.7172619047619,50,100.0,84.0,8,521.0
https://lifehacker.com/the-most-important-moments-from-last-nights-democratic-1841017367,nan,15.00224292615597,75.12853692201517,100,nan,nan,nan,nan
https://www.reuters.com/article/us-usa-huawei-tech-canada-idUSKBN1ZJ1AN,nan,9.352756892230579,75.64696463380673,50,100.0,87.0,9,544.0
https://www.foxnews.com/world/iran-rouhani-uranium-neclear-deal,nan,10.172619047619047,81.00198412698413,100,75.0,82.0,8,222.0
https://www.reuters.com/article/us-iran-nuclear-factbox-idUSKBN1ZD1I1,nan,3.6111111111111116,85.32407407407408,50,100.0,87.0,9,544.0
https://www.cnn.com/2020/01/18/middleeast/iraq-iran-us-troops-analysis-intl/index.html,nan,12.635996474064655,68.58105530832803,100,100.0,87.0,9,nan
https://www.theglobeandmail.com/world/article-iran-warns-european-troops-could-be-next-to-be-endangered/,nan,10.849431818181818,75.13036616161615,50,nan,nan,nan,nan
https://www.npr.org/2020/01/21/798171519/video-how-the-u-s-and-iran-ratcheted-up-their-long-running-feud,nan,6.919642857142857,79.7172619047619,50,100.0,84.0,8,521.0
https://www.bbc.co.uk/news/world-middle-east-51147191,nan,17.70956486042693,56.43052134646962,50,95.0,96.0,9,102.0
https://www.reuters.com/article/us-iran-nuclear-mechanism-idUSKBN1ZD1B6,nan,17.0,54.27777777777778,50,100.0,87.0,9,544.0
https://www.ctvnews.ca/world/iran-s-top-leader-strikes-defiant-tone-amid-month-of-turmoil-1.4771518,nan,12.112851941340315,70.91574381690661,50,100.0,65.0,7,3261.0
https://www.businessinsider.com/trump-avoids-war-with-iran-but-isnt-closer-to-peace-2020-1,nan,18.372420309920308,63.051106301106294,100,100.0,57.0,8,352.0
https://news.yahoo.com/meng-wanzhous-freedom-trial-china-140311897.html,nan,9.121212121212121,78.33217091550425,50,87.5,95.0,8,8.0
https://www.businessinsider.com/iran-supreme-leader-calls-trump-clown-rare-friday-prayer-speech-2020-1,nan,10.851174653806233,71.37989861016177,50,100.0,57.0,8,352.0
https://www.vice.com/en_us/article/n7jnwg/how-instagram-and-gofundme-got-tangled-up-in-us-sanctions-against-iran,nan,8.426497865560368,70.43729933261183,100,100.0,59.0,8,122.0
https://www.businessinsider.com/trump-says-stands-iran-protesters-but-banned-from-the-us-2020-1,nan,17.765045247603386,67.97172250660624,100,100.0,57.0,8,352.0
https://time.com/5767115/iran-ayatollah-ali-khamenei-friday-prayers/,nan,11.351526629935721,69.64267676767678,100,95.0,64.0,8,1028.0
https://www.businessinsider.com/how-putin-benefits-from-tensions-between-the-us-and-iran-2020-1,nan,15.112932460493436,65.38783450063936,50,100.0,57.0,8,352.0
https://www.usatoday.com/story/news/politics/2020/01/13/trump-tweets-iran-protests/4455666002/?utm_source=google,nan,12.92859917859918,71.77503052503053,100,100.0,84.0,8,363.0
https://www.youtube.com/watch?v=I8jMbxYxczc,nan,20.583333333333332,66.13333333333333,100,nan,nan,nan,nan
https://gizmodo.com/it-appears-u-s-has-a-smoking-gun-confirming-huawei-bui-1841613058,nan,17.261329427277705,67.25228267900681,100,75.0,60.0,8,529.0
https://news.yahoo.com/irans-khamenei-address-nation-facing-072555345.html,nan,11.958952039597204,66.46782727427887,50,87.5,95.0,8,8.0
http://globalnews.ca/news/6413769/iran-plane-president-diplomat/,nan,12.53905723905724,71.5745417134306,50,nan,nan,nan,nan
https://www.ctvnews.ca/world/anger-in-iran-over-jet-s-downing-gunfire-disperses-protests-1.4764381,nan,7.45833721236947,80.9202353799128,50,100.0,65.0,7,3261.0
https://www.bbc.com/news/world-middle-east-51147191,nan,17.70956486042693,56.43052134646962,50,95.0,84.0,8,81.0
https://worldview.stratfor.com/article/globes-powers-take-delicate-approach-us-iran-fight-russia-eu-china,nan,0.0,100.0,50,nan,nan,nan,nan
https://news.yahoo.com/president-trump-remember-iran-knows-220000270.html,nan,10.538144277597402,67.25723980880231,50,87.5,95.0,8,8.0
https://news.yahoo.com/iran-social-media-posts-call-063911971.html,nan,7.727573352573351,78.888219997595,50,87.5,95.0,8,8.0
https://news.yahoo.com/trump-worry-iran-could-massive-191400268.html,nan,11.73127377672832,57.65381083562902,50,87.5,95.0,8,8.0
https://www.bbc.co.uk/news/world-us-canada-51181831,nan,6.236111111111111,76.79166666666667,50,95.0,96.0,9,102.0
https://abcnews.go.com/Politics/latest-european-bid-save-iran-nuclear-deal-end/story?id=68274525,nan,11.246261961722487,75.26756047315259,50,82.5,86.0,9,1130.0
https://time.com/5768499/meng-wanzhou-huawei-extradition-hearing/,nan,6.2835285629403295,82.75316187080892,50,95.0,64.0,8,1028.0
https://abcnews.go.com/International/iran-supreme-leader-ayatalloh-ali-khamenei-attack-us/story?id=68352210,nan,13.79763407888408,73.96472162097163,50,82.5,86.0,9,1130.0
https://ca.news.yahoo.com/iran-says-made-arrests-over-090935974.html,nan,11.532167742237187,75.92092218481106,50,87.5,95.0,8,8.0
https://news.yahoo.com/leader-khamenei-says-iran-strong-092144344.html,nan,10.987847222222223,79.66840277777779,50,87.5,95.0,8,8.0
https://www.theatlantic.com/ideas/archive/2020/01/obama-should-never-have-appeased-iran/604744/,nan,13.980132962275821,64.48614976293547,100,92.5,79.0,8,1360.0
https://www.reuters.com/article/us-usa-election-foreignpolicy-factbox-idUSKBN1ZS1A7,nan,7.283615136876007,79.64553140096619,50,100.0,87.0,9,544.0
https://news.yahoo.com/iran-wants-resolve-issues-saudi-143244053.html,nan,11.796875,70.390625,50,87.5,95.0,8,8.0
https://news.yahoo.com/iran-denies-shooting-protesters-amid-085918613.html,nan,6.929036458333332,78.00209780092592,50,87.5,95.0,8,8.0
https://abcnews.go.com/Politics/bad-week-iran-national-security-adviser-robert-obrien/story?id=68216284,nan,13.255492424242423,81.12405303030303,50,82.5,86.0,9,1130.0
https://www.newyorker.com/magazine/2020/02/10/qassem-suleimani-and-how-nations-decide-to-kill,nan,13.130829124579126,69.92989618406284,100,100.0,79.0,8,1455.0
https://www.theatlantic.com/politics/archive/2020/02/trump-troops-iraq-iran-soleimani_isis/605908/,nan,7.022398353280707,72.73828622358035,100,92.5,79.0,8,1360.0
https://www.politico.com/news/2020/01/15/trump-iran-strike-poll-098813,nan,6.363347763347763,83.51940836940837,100,100.0,74.0,8,941.0
https://www.economist.com/briefing/2020/01/18/americas-aggressive-use-of-sanctions-endangers-the-dollars-reign,nan,11.619158944354258,70.77546390241703,50,100.0,72.0,8,2503.0
https://news.yahoo.com/meng-wanzhous-freedom-trial-china-122512383.html,nan,8.982323232323234,78.34058842392176,50,87.5,95.0,8,8.0
https://news.yahoo.com/huawei-exec-set-fight-canada-court-battle-against-020514753.html,nan,7.425595238095239,75.90348639455783,50,87.5,95.0,8,8.0
https://abcnews.go.com/Politics/wireStory/poll-us-support-trump-decision-kill-iran-general-68502805,nan,9.240492952614163,70.35883364671243,100,82.5,86.0,9,1130.0
https://news.yahoo.com/australia-raises-iran-imprisoned-australian-230618047.html,nan,10.740053597196455,70.72975932797362,50,87.5,95.0,8,8.0
https://www.huffpost.com/entry/biden-iran-mailer-fearmongering_n_5e273faac5b673621f7cfa3f,nan,16.666666666666664,76.66666666666667,100,nan,nan,nan,nan
https://www.worldpoliticsreview.com/articles/28481/why-fighting-corruption-is-key-in-a-new-era-of-great-power-competition,nan,10.36221590909091,78.16051136363636,50,nan,nan,nan,nan
https://www.bbc.com/news/world-us-canada-51181831,nan,6.236111111111111,76.79166666666667,50,95.0,84.0,8,81.0
https://www.theatlantic.com/international/archive/2020/01/donald-trump-tweet-iran-protest/604903/,nan,15.800324675324676,65.0352934102934,50,92.5,79.0,8,1360.0
https://news.yahoo.com/iran-launch-satellite-u-says-070236659.html,nan,15.279644268774703,70.8066534914361,50,87.5,95.0,8,8.0
https://www.huffpost.com/entry/milwaukee-trump-rally-iran_n_5e1f1d56c5b673621f6e9a25,nan,16.666666666666664,76.66666666666667,100,nan,nan,nan,nan
https://news.yahoo.com/poll-many-us-support-trump-130022594.html,nan,9.139810806477472,70.4864080924687,100,87.5,95.0,8,8.0
https://news.yahoo.com/iraqi-president-meets-trump-davos-121512434.html,nan,15.285934744268076,55.126102292768955,50,87.5,95.0,8,8.0
https://www.theatlantic.com/ideas/archive/2020/01/iran-shot-down-hopes-its-people/605158/,nan,21.1276822457378,53.187683715461496,50,92.5,79.0,8,1360.0
https://www.wsj.com/articles/supreme-leader-rallies-iranians-against-the-west-praises-attacks-on-u-s-11579265476,nan,16.38888888888889,71.2037037037037,100,100.0,77.0,8,535.0
https://www.aljazeera.com/news/2020/01/iran-warns-europeans-consequences-nuclear-dispute-200114153352395.html,nan,7.421868686868687,71.8230303030303,0,82.5,73.0,8,nan
https://www.aljazeera.com/news/2020/01/explainer-iran-nuclear-deal-dispute-mechanism-work-200114135930741.html,nan,4.791666666666667,82.5625,50,82.5,73.0,8,nan
https://www.reuters.com/article/us-iran-hamenei-usa-idUSKBN2020BQ,nan,40.0,44.99999999999999,50,100.0,87.0,9,544.0
https://www.thehindu.com/news/international/iran-nuclear-deal-eu-launches-dispute-mechanism/article30569438.ece,nan,2.5161210317460316,87.0858134920635,0,nan,nan,nan,nan
https://www.reuters.com/article/us-usa-turkey-halkbank-idUSKBN1ZK2JB,nan,6.359180035650624,77.60026737967914,50,100.0,87.0,9,544.0
https://www.telegraph.co.uk/news/2020/01/14/britain-france-germany-trigger-dispute-mechanism-iran-nuclear/,nan,11.331168831168831,63.14213564213564,0,87.5,85.0,8,643.0
https://www.aljazeera.com/news/2020/01/france-germany-uk-pull-diplomatic-trigger-iran-deal-dispute-200114090037048.html,nan,13.950789406671758,68.30210720651897,100,82.5,73.0,8,nan
https://www.salon.com/2020/02/01/the-us-is-recycling-its-big-lie-about-iraq-to-target-iran_partner/,nan,12.206620896464646,61.51042765827922,100,82.5,70.0,8,4163.0
https://www.economist.com/news/2020/01/28/trapped-in-iran,nan,11.291906577445793,75.76748959749659,100,100.0,72.0,8,2503.0
https://www.aljazeera.com/indepth/opinion/iran-clash-lebanon-syria-200112101338347.html,nan,8.614036669957724,73.33619402040455,0,82.5,73.0,8,nan
https://www.politico.com/news/2020/01/17/trump-khamenei-iran-twitter-100664,nan,11.90702947845805,61.97165532879819,50,100.0,74.0,8,941.0
https://www.aljazeera.com/news/2020/01/uk-france-reiterate-commitment-iran-nuclear-deal-200119153059240.html,nan,11.389646464646464,74.99099326599327,100,82.5,73.0,8,nan
https://www.aljazeera.com/news/2020/02/top-eu-diplomat-visit-tehran-nuclear-tensions-200203052941849.html,nan,4.407738095238095,86.56051587301587,0,82.5,73.0,8,nan
https://www.aljazeera.com/news/2020/02/despair-defiance-iran-month-killing-soleimani-200203153236967.html,nan,12.202551165579335,65.08266518301728,100,82.5,73.0,8,nan
https://indianexpress.com/article/world/north-koreas-internet-use-surges-thwarting-sanctions-and-fueling-theft-6259868/,nan,13.13094894523466,68.5319796605511,0,nan,nan,nan,nan
https://www.aljazeera.com/news/2020/01/rouhani-iran-enriching-uranium-2015-deal-200116092747030.html,nan,14.216161616161617,67.49646464646463,0,82.5,73.0,8,nan
https://www.youtube.com/watch?v=UzX_dU3oUeU,nan,24.680134680134675,61.228956228956235,100,nan,nan,nan,nan
https://www.reuters.com/article/us-iran-nuclear-usa-cosco-idUSKBN1ZV3T6,nan,8.511904761904763,78.80952380952381,50,100.0,87.0,9,544.0
https://www.aljazeera.com/news/2020/01/tense-iranian-relations-china-north-korea-200113043519574.html,nan,9.270167895167896,68.87294274794276,50,82.5,73.0,8,nan
https://www.aljazeera.com/news/2020/01/fears-increased-iranophobia-grip-iranian-american-community-200129193546818.html,nan,16.388987804310382,61.015713005632364,50,82.5,73.0,8,nan
https://www.reuters.com/article/us-iran-crash-trump-idUSKBN1ZF0ET,nan,14.122736060236061,74.66847273097272,50,100.0,87.0,9,544.0
